Wizards.mp3
true
Trans Siberian Orchestra - Wizards of Winter
Classic
136121	3,4	5,6	
136267	1,2	3,4	 [BRIDGE]
136591	7,6	1,2,3,4,5,8	 [VERSE 02]
136762	5	7	 [VERSE 02]
136943	4	6	 [VERSE 02]
137111	3	5	 [VERSE 02]
137299	2	4	 [VERSE 02]
137440	1	3	 [VERSE 02]
137662		2	 [VERSE 02]
137781	1,2	3,4,5,6,7,8	 [BRIDGE]
137891	3,4	1,2	
138001	5,6	3,4	
138079	7	5,6	 [BRIDGE]
138189	5,6	7	
138299	3,4	5,6	
138390	1,2	3,4,5	 [BRIDGE]
138500	3,4	1,2	
138610	5,6	3,4	
138712	7	5,6	 [BRIDGE]
138822	5,6	7	
138932	3,4	5,6	
139120	1,2	3,4,5	 [BRIDGE]
139230	3,4	1,2	
139340	5,6	3,4	
139519	7	5,6	 [BRIDGE]
139629	5,6	7	
139739	3,4	5,6	
139947	1,2	3,4,5	 [BRIDGE]
140057	3,4	1,2	
140167	5,6	3,4	
140320	7	5,6	 [BRIDGE]
140430	5,6	7	
140540	3,4	5,6	
140738	1,2	3,4,5	 [BRIDGE]
140848	3,4	1,2	
140958	5,6	3,4	
141147	7	5,6	 [BRIDGE]
141257	5,6	7	
141367	3,4	5,6	
141541	1,2	3,4,5	 [BRIDGE]
141651	3,4	1,2	
141761	5,6	3,4	
141971	7	5,6	 [BRIDGE]
142081	5,6	7	
142191	3,4	5,6	
142390	1,2	3,4,5	 [BRIDGE]
143401	7	1,2,3,4,5,6,8	 [VERSE 02]
144414	6		 [VERSE 02]
146002	5	7	 [VERSE 02]
146874	4	6	 [VERSE 02]
147629	3	5	 [VERSE 02]
148029	2	4	 [VERSE 02]
148458	1	3	 [VERSE 02]
148867		2	 [VERSE 02]
149265	7	1,2,3,4,5,6,8	 [BRIDGE]
149697	6		 [BRIDGE]
150113	5	7	 [BRIDGE]
150537	4	6	 [BRIDGE]
150895	3,7	5	 [BRIDGE]
151281	2,6	4	 [BRIDGE]
151691	1,5	3,7	 [BRIDGE]
152098	7,4	2,6	 [BRIDGE]
152511	6,3	1,5	 [BRIDGE]
152912	5,2	7,4	 [BRIDGE]
153313	4,1	6,3	 [BRIDGE]
153699	3,7	5,2	 [BRIDGE]
154120	2,6	4,1	 [BRIDGE]
154513	1,5	3,7	 [BRIDGE]
154938	4	2,6	 [BRIDGE]
155346	3	1,5	 [BRIDGE]
155740	2	4	 [BRIDGE]
156178	1	3	 [BRIDGE]
156581	7	2	 [BRIDGE]
156987	6	1	 [BRIDGE]
157378	5	7	 [BRIDGE]
157778	4	6	 [BRIDGE]
158181	3,7	5	 [BRIDGE]
158602	2,6	4	 [BRIDGE]
158987	1,5	3,7	 [BRIDGE]
159401	7,4	2,6	 [BRIDGE]
159819	6,3	1,5	 [BRIDGE]
160190	5,2	7,4	 [BRIDGE]
160618	4,1	6,3	 [BRIDGE]
160986	3,7	5,2	 [BRIDGE]
161431	2,6	4,1	 [BRIDGE]
161790	1,5	3,7	 [BRIDGE]
162250	4	2,6	 [BRIDGE]
162690	3	1,5	 [BRIDGE]
163051	2	4	 [BRIDGE]
163427	1	3	 [BRIDGE]
163841		2	 [BRIDGE]
164241	1,5	2,3,4,6,7,8	 [BRIDGE]
164641	2,6	1,5	 [BRIDGE]
165040	3,7	2,6	 [BRIDGE]
165506	4	3,7	 [BRIDGE]
166234	8,1,5	2,3,4,6,7	 [VERSE 02]
166324		8	
166427	8		 [VERSE 02]
166517		8	
166610	8		 [VERSE 02]
166700		8	
166826	8		 [VERSE 02]
166916		8	
167001	8		 [VERSE 02]
167091		8	
167161	8		 [VERSE 02]
167251		8	
167322	8		 [VERSE 02]
167412		8	
167474	8		 [VERSE 02]
167564		8	
167787	8,2,6	1,5	 [VERSE 02]
167877		8	
167976	8		 [VERSE 02]
168066		8	
168134	8		 [VERSE 02]
168224		8	
168321	8		 [VERSE 02]
168411		8	
168499	8		 [VERSE 02]
168589		8	
168680	8		 [VERSE 02]
168770		8	
168850	8		 [VERSE 02]
168940		8	
169002	8		 [VERSE 02]
169092		8	
169186	8,3,7	2,6	 [VERSE 02]
169276		8	
169359	8		 [VERSE 02]
169449		8	
169541	8		 [VERSE 02]
169631		8	
169729	8		 [VERSE 02]
169819		8	
169898	8		 [VERSE 02]
169988		8	
170090	8		 [VERSE 02]
170180		8	
170290	8		 [VERSE 02]
170380		8	
170499	8		 [VERSE 02]
170589		8	
170669	8,4	3,7	 [VERSE 02]
170759		8	
170822	8		 [VERSE 02]
170912		8	
171130	8		 [VERSE 02]
171220		8	
171274	8		 [VERSE 02]
171364		8	
171547	8		 [VERSE 02]
171637		8	
171922	1,5	2,3,4,6,7,8	 [BRIDGE]
172701	2,6	1,5	 [BRIDGE]
173510	3,7	2,6	 [BRIDGE]
174346	4	3,7	 [BRIDGE]
175111	1,5	2,3,4,6,7,8	 [BRIDGE]
175935	2,6	1,5	 [BRIDGE]
176779	3,7	2,6	 [BRIDGE]
177552	4	3,7	 [BRIDGE]
178369	1,5	2,3,4,6,7,8	 [BRIDGE]
181715	1,2,3,4,5,6,7,8		 [VERSE 01]
184600	4	1,2,3,5,6,7,8	[END]
